gender,age,age_o,d_age,race,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,met,decision,match
male,22,21,1,European/Caucasian-American,1,1,1,Engineering,35,15,5,30,15,0,4,4,2,1,1,1,25,25,25,15,5,5,8,8,9,9,8,5,8,7,0,5,0,10,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10,1,20,7,4,0,0,0
male,22,27,22,European/Caucasian-American,0,1,1,Engineering,15,20,20,20,10,10,6,7,8,7,7,5,25,25,25,15,5,5,8,8,9,9,8,7,7,6,5,5,5,10,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10,1,20,7,6,0,0,0
male,21,20,1,European/Caucasian-American,0,3,1,Engineering,15,15,20,25,10,15,9,10,8,8,7,9,40,15,10,20,10,5,8,7,7,8,7,10,9,8,9,9,7,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,9,0,1,1
male,21,21,0,European/Caucasian-American,1,3,1,Engineering,15,15,25,25,15,5,6,10,9,8,7,4,40,15,10,20,10,5,8,7,7,8,7,7,9,9,8,8,8,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,7,0,1,1
male,21,20,1,European/Caucasian-American,0,3,1,Engineering,20,20,20,20,10,10,8,6,7,8,7,5,40,15,10,20,10,5,8,7,7,8,7,7,9,9,8,8,7,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,7,0,1,1
male,21,21,0,European/Caucasian-American,1,3,1,Engineering,20,10,30,20,15,5,9,10,9,8,8,7,40,15,10,20,10,5,8,7,7,8,7,9,7,6,10,8,7,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,8,0,1,1
male,21,21,0,European/Caucasian-American,1,3,1,Engineering,15,15,25,25,20,0,7,8,8,6,6,3,40,15,10,20,10,5,8,7,7,8,7,7,7,7,7,8,6,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,6,0,1,0
male,21,21,0,European/Caucasian-American,1,3,1,Engineering,20,10,20,20,20,10,7,8,6,6,6,6,40,15,10,20,10,5,8,7,7,8,7,8,8,9,9,7,7,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,8,0,1,0
male,21,19,2,European/Caucasian-American,0,3,1,Engineering,50,15,10,10,10,5,5,7,8,7,7,5,40,15,10,20,10,5,8,7,7,8,7,9,8,9,7,8,8,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,8,0,1,1
male,21,20,1,European/Caucasian-American,0,3,1,Engineering,10,10,35,35,8,2,8,7,8,6,5,2,40,15,10,20,10,5,8,7,7,8,7,8,8,10,10,8,7,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,8,0,1,1
male,21,21,0,European/Caucasian-American,1,3,1,Engineering,35,15,5,30,15,0,9,10,10,5,7,4,40,15,10,20,10,5,8,7,7,8,7,6,9,7,7,8,7,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,5,0,0,0
male,21,27,21,European/Caucasian-American,0,3,1,Engineering,15,20,20,20,10,10,6,7,8,7,7,5,40,15,10,20,10,5,8,7,7,8,7,8,9,9,8,8,8,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,7,8,0,1,0
male,27,20,20,European/Caucasian-American,0,1,1,Education,15,15,20,25,10,15,7,7,6,7,6,7,40,20,20,20,10,10,8,8,8,8,8,9,8,9,10,8,8,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,8,0,1,1
male,27,21,21,European/Caucasian-American,1,1,1,Education,15,15,25,25,15,5,6,9,7,8,7,9,40,20,20,20,10,10,8,8,8,8,8,7,8,8,7,7,7,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,7,0,0,0
male,27,20,20,European/Caucasian-American,0,1,1,Education,20,20,20,20,10,10,5,6,5,4,6,3,40,20,20,20,10,10,8,8,8,8,8,6,9,8,7,7,5,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,7,0,0,0
male,27,21,21,European/Caucasian-American,1,1,1,Education,20,10,30,20,15,5,6,10,8,8,10,5,40,20,20,20,10,10,8,8,8,8,8,8,8,8,7,6,10,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,7,0,1,0
male,27,21,21,European/Caucasian-American,1,1,1,Education,15,15,25,25,20,0,6,10,6,9,6,4,40,20,20,20,10,10,8,8,8,8,8,7,9,8,8,8,8,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,7,0,1,1
male,27,21,21,European/Caucasian-American,1,1,1,Education,20,10,20,20,20,10,7,7,6,7,9,5,40,20,20,20,10,10,8,8,8,8,8,8,9,10,9,5,9,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,8,0,1,0
male,27,19,19,European/Caucasian-American,0,1,1,Education,50,15,10,10,10,5,7,9,9,7,0,6,40,20,20,20,10,10,8,8,8,8,8,10,10,10,10,9,5,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,10,0,1,1
male,27,20,20,European/Caucasian-American,0,1,1,Education,10,10,35,35,8,2,5,7,2,2,4,2,40,20,20,20,10,10,8,8,8,8,8,9,8,8,10,9,8,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,8,0,1,0
male,27,21,21,European/Caucasian-American,1,1,1,Education,35,15,5,30,15,0,7,6,7,8,10,7,40,20,20,20,10,10,8,8,8,8,8,7,8,10,6,5,6,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,7,0,1,0
male,27,27,0,European/Caucasian-American,0,1,1,Education,15,20,20,20,10,10,6,7,8,7,7,5,40,20,20,20,10,10,8,8,8,8,8,7,8,9,10,7,5,7,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6,10,10,5,7,0,1,0
male,20,20,0,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,15,15,20,25,10,15,8,8,8,8,8,8,80,10,10,20,10,10,5,6,6,6,6,5,5,5,2,1,2,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,5,0,0,0
male,20,21,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,15,15,25,25,15,5,9,9,8,6,5,5,80,10,10,20,10,10,5,6,6,6,6,3,3,5,6,1,1,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,5,0,0,0
male,20,20,0,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,20,20,20,20,10,10,7,8,7,5,6,6,80,10,10,20,10,10,5,6,6,6,6,1,1,6,2,5,1,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,3,0,0,0
male,20,21,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,20,10,30,20,15,5,6,9,9,9,9,5,80,10,10,20,10,10,5,6,6,6,6,6,5,5,4,3,2,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,6,0,0,0
male,20,21,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,15,15,25,25,20,0,10,7,7,7,6,5,80,10,10,20,10,10,5,6,6,6,6,3,7,2,1,1,1,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,2,0,0,0
male,20,21,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,20,10,20,20,20,10,5,10,8,5,8,4,80,10,10,20,10,10,5,6,6,6,6,6,6,6,3,8,2,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,6,0,0,0
male,20,19,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,50,15,10,10,10,5,6,9,8,9,7,5,80,10,10,20,10,10,5,6,6,6,6,7,6,6,6,6,6,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,8,0,1,1
male,20,20,0,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,10,10,35,35,8,2,9,9,9,8,10,2,80,10,10,20,10,10,5,6,6,6,6,9,6,8,6,6,6,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,9,0,1,1
male,20,21,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,35,15,5,30,15,0,6,10,5,2,2,4,80,10,10,20,10,10,5,6,6,6,6,2,1,3,1,1,1,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,2,0,0,0
male,20,27,20,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,15,20,20,20,10,10,6,7,8,7,7,5,80,10,10,20,10,10,5,6,6,6,6,1,5,5,4,3,1,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,2,3,0,0,0
male,19,20,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,15,15,20,25,10,15,2,7,6,2,5,1,25,10,20,20,10,15,4,6,4,6,6,5,5,5,5,5,5,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,5,0,0,0
male,19,21,2,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,15,15,25,25,15,5,4,9,8,3,6,2,25,10,20,20,10,15,4,6,4,6,6,5,5,5,5,5,5,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,5,0,0,0
male,19,20,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,20,20,20,20,10,10,5,6,4,5,3,3,25,10,20,20,10,15,4,6,4,6,6,5,5,5,5,5,5,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,5,0,0,0
male,19,21,2,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,20,10,30,20,15,5,6,7,8,7,7,5,25,10,20,20,10,15,4,6,4,6,6,6,9,8,6,7,5,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,7,1,0,0
male,19,21,2,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,15,15,25,25,20,0,4,8,7,3,7,0,25,10,20,20,10,15,4,6,4,6,6,5,5,5,5,5,5,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,5,0,0,0
male,19,21,2,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,20,10,20,20,20,10,6,7,8,7,7,5,25,10,20,20,10,15,4,6,4,6,6,6,9,8,6,7,5,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,7,1,0,0
male,19,19,0,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,50,15,10,10,10,5,2,7,6,2,7,1,25,10,20,20,10,15,4,6,4,6,6,6,6,6,6,6,6,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,6,0,0,0
male,19,20,1,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,10,10,35,35,8,2,7,8,6,5,7,2,25,10,20,20,10,15,4,6,4,6,6,6,6,7,6,6,2,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,5,0,0,0
male,19,21,2,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,35,15,5,30,15,0,7,10,10,8,10,1,25,10,20,20,10,15,4,6,4,6,6,7,5,10,6,7,2,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,2,0,0,0
male,19,27,19,'Asian/Pacific Islander/Asian-American',0,4,1,Engineering,15,20,20,20,10,10,6,7,8,7,7,5,25,10,20,20,10,15,4,6,4,6,6,6,6,7,6,5,2,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,0,3,0,0,0
female,27,26,1,European/Caucasian-American,0,10,1,Business,17.39,17.39,15.22,17.39,13.04,19.57,8,8,9,8,9,7,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,7,9,7,9,6,9,7,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10,5,2,0,8,1,0,0
female,27,32,5,European/Caucasian-American,1,10,1,Business,20,20,20,20,6.67,13.33,8,7,4,6,6,4,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,8,8,8,8,8,8,7,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10,5,2,0,8,0,0,0
female,27,37,10,European/Caucasian-American,0,10,1,Business,18.75,16.67,18.75,20.83,12.5,12.5,8,7,8,8,7,5,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,5,7,9,5,9,5,7,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10,5,2,0,5,0,0,0
female,27,29,2,European/Caucasian-American,1,10,1,Business,18.6,16.28,18.6,18.6,11.63,16.28,7,7,7,7,7,7,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,8,9,9,9,9,8,7,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10,5,2,0,9,1,1,1
female,27,28,1,European/Caucasian-American,0,10,1,Business,20.83,20.83,16.67,16.67,6.25,18.75,8,7,7,7,7,8,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,5,8,8,8,7,7,7,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10,5,2,0,7,1,0,0
female,24,26,2,'Asian/Pacific Islander/Asian-American',1,8,6,Engineering,17.39,17.39,15.22,17.39,13.04,19.57,6,10,10,6,7,5,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,7,7,7,8,6,8,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,2,2,7,0,0,0
female,24,32,8,'Asian/Pacific Islander/Asian-American',0,8,6,Engineering,20,20,20,20,6.67,13.33,3,8,8,9,8,1,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,7,6,8,7,8,6,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,2,2,6,0,0,0
female,24,37,13,'Asian/Pacific Islander/Asian-American',1,8,6,Engineering,18.75,16.67,18.75,20.83,12.5,12.5,6,8,10,6,8,5,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,6,5,5,6,6,7,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,2,2,7,0,0,0
female,24,29,5,'Asian/Pacific Islander/Asian-American',0,8,6,Engineering,18.6,16.28,18.6,18.6,11.63,16.28,5,9,8,6,8,6,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,8,7,7,8,8,7,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,2,2,7,0,0,0
female,24,28,4,'Asian/Pacific Islander/Asian-American',0,8,6,Engineering,20.83,20.83,16.67,16.67,6.25,18.75,6,10,9,9,6,5,12.77,19.15,17.02,17.02,14.89,19.15,6,8,7,8,7,5,6,5,7,5,6,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,2,2,5,0,0,0
female,23,26,3,European/Caucasian-American,0,8,10,Education,17.39,17.39,15.22,17.39,13.04,19.57,9,9,9,8,8,7,6.67,20,20,17.78,20,15.56,7,8,8,8,8,8,9,7,9,10,8,7,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8,8,2,1,9,0,1,1
female,23,32,9,European/Caucasian-American,1,8,10,Education,20,20,20,20,6.67,13.33,3,8,8,2,7,1,6.67,20,20,17.78,20,15.56,7,8,8,8,8,7,8,9,8,7,8,7,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8,8,2,1,7,0,1,0
female,23,37,14,European/Caucasian-American,0,8,10,Education,18.75,16.67,18.75,20.83,12.5,12.5,7,9,9,7,6,5,6.67,20,20,17.78,20,15.56,7,8,8,8,8,7,7,8,5,8,5,7,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8,8,2,1,6,0,0,0
female,23,29,6,European/Caucasian-American,1,8,10,Education,18.6,16.28,18.6,18.6,11.63,16.28,6.5,8,7.5,7,7,5,6.67,20,20,17.78,20,15.56,7,8,8,8,8,8,9,9,9,10,7,7,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8,8,2,1,8,0,1,0
female,23,28,5,European/Caucasian-American,0,8,10,Education,20.83,20.83,16.67,16.67,6.25,18.75,7,8,8,7,6,5,6.67,20,20,17.78,20,15.56,7,8,8,8,8,6,5,6,5,6,4,7,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8,8,2,1,5,0,0,0
female,26,26,0,European/Caucasian-American,0,9,6,Education,17.39,17.39,15.22,17.39,13.04,19.57,7,8,8,7,7,6,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,8,5,8,6,7,5,3,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9,6,2,2,6,0,0,0
female,26,32,6,European/Caucasian-American,1,9,6,Education,20,20,20,20,6.67,13.33,4,6,6,1,7,1,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,8,8,8,6,7,2,3,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9,6,2,2,7,0,1,0
female,26,37,11,European/Caucasian-American,0,9,6,Education,18.75,16.67,18.75,20.83,12.5,12.5,6,7,8,6,5,5,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,7,8,8,8,4,6,3,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9,6,2,2,6,0,1,0
female,26,29,3,European/Caucasian-American,1,9,6,Education,18.6,16.28,18.6,18.6,11.63,16.28,6.5,8,8,7,7,7,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,8,8,8,8,7,5,3,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9,6,2,2,8,0,1,1
female,26,28,2,European/Caucasian-American,0,9,6,Education,20.83,20.83,16.67,16.67,6.25,18.75,8,9,8,8,6,5,18.18,22.73,18.18,13.64,13.64,13.64,9,10,7,9,6,7,9,8,8,8,5,3,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9,6,2,2,6,0,1,1
female,27,26,26,European/Caucasian-American,0,1,1,Education,17.39,17.39,15.22,17.39,13.04,19.57,6,8,9,7,9,6,20,20,20,20,10,10,7,9,8,9,8,8,8,8,8,8,8,8,1,8,8,8,8,8,1,8,9,6,7,8,8,8,7,1,5,2,0,8,0,0,0
female,27,32,32,European/Caucasian-American,0,1,1,Education,20,20,20,20,6.67,13.33,7,8,10,9,9,8,20,20,20,20,10,10,7,9,8,9,8,10,10,10,10,10,10,8,1,8,8,8,8,8,1,8,9,6,7,8,8,8,7,1,5,2,0,10,1,1,1
female,27,37,37,European/Caucasian-American,0,1,1,Education,18.75,16.67,18.75,20.83,12.5,12.5,8,8,8,8,8,5,20,20,20,20,10,10,7,9,8,9,8,3,8,8,5,8,1,8,1,8,8,8,8,8,1,8,9,6,7,8,8,8,7,1,5,2,0,5,0,0,0
female,27,29,29,European/Caucasian-American,0,1,1,Education,18.6,16.28,18.6,18.6,11.63,16.28,5,5,6,8,6,8,20,20,20,20,10,10,7,9,8,9,8,8,8,8,8,8,8,8,1,8,8,8,8,8,1,8,9,6,7,8,8,8,7,1,5,2,0,8,1,0,0
female,27,28,28,European/Caucasian-American,0,1,1,Education,20.83,20.83,16.67,16.67,6.25,18.75,3,7,8,4,8,4,20,20,20,20,10,10,7,9,8,9,8,6,8,8,8,8,8,8,1,8,8,8,8,8,1,8,9,6,7,8,8,8,7,1,5,2,0,8,1,0,0
male,26,27,1,'Asian/Pacific Islander/Asian-American',0,1,1,Business,16.67,16.67,16.67,16.67,16.67,16.67,7,9,7,9,6,9,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,8,8,9,8,9,7,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,7,2,2,7,1,1,0
male,26,24,2,'Asian/Pacific Islander/Asian-American',1,1,1,Business,12.77,19.15,17.02,17.02,14.89,19.15,7,7,7,8,6,8,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,6,10,10,6,7,5,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,7,2,2,7,0,0,0
male,26,23,3,'Asian/Pacific Islander/Asian-American',0,1,1,Business,6.67,20,20,17.78,20,15.56,8,9,7,9,10,8,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,9,9,9,8,8,7,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,7,2,2,9,0,1,1
male,26,26,0,'Asian/Pacific Islander/Asian-American',0,1,1,Business,18.18,22.73,18.18,13.64,13.64,13.64,8,5,8,7,7,5,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,7,8,8,7,7,6,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,7,2,2,7,0,1,0
male,26,27,26,'Asian/Pacific Islander/Asian-American',0,1,1,Business,15,20,20,20,10,10,8,8,8,8,8,8,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,6,8,9,7,9,6,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,7,2,2,8,0,1,0
male,32,27,5,European/Caucasian-American,1,9,6,Science,16.67,16.67,16.67,16.67,16.67,16.67,8,8,8,8,8,8,20,20,20,20,6.67,13.33,8,8,8,8,8,8,7,4,6,6,4,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,6,2,3,8,0,1,0
male,32,24,8,European/Caucasian-American,0,9,6,Science,12.77,19.15,17.02,17.02,14.89,19.15,7,6,8,7,8,6,20,20,20,20,6.67,13.33,8,8,8,8,8,3,8,8,9,8,1,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,6,2,3,1,0,0,0
male,32,23,9,European/Caucasian-American,1,9,6,Science,6.67,20,20,17.78,20,15.56,7,8,9,8,7,8,20,20,20,20,6.67,13.33,8,8,8,8,8,3,8,8,2,7,1,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,6,2,3,1,0,0,0
male,32,26,6,European/Caucasian-American,1,9,6,Science,18.18,22.73,18.18,13.64,13.64,13.64,8,8,8,7,7,2,20,20,20,20,6.67,13.33,8,8,8,8,8,4,6,6,1,7,1,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,6,2,3,1,0,0,0
male,32,27,32,European/Caucasian-American,0,9,6,Science,15,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,6.67,13.33,8,8,8,8,8,7,8,10,9,9,8,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,6,2,3,9,1,1,1
male,37,27,10,'Asian/Pacific Islander/Asian-American',0,6,1,Engineering,16.67,16.67,16.67,16.67,16.67,16.67,5,7,9,5,9,5,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,8,9,8,8,7,5,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,8,2,2,8,0,1,0
male,37,24,13,'Asian/Pacific Islander/Asian-American',1,6,1,Engineering,12.77,19.15,17.02,17.02,14.89,19.15,6,5,5,6,6,7,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,6,8,10,6,8,5,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,8,2,2,6,0,1,0
male,37,23,14,'Asian/Pacific Islander/Asian-American',0,6,1,Engineering,6.67,20,20,17.78,20,15.56,7,7,8,5,8,5,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,7,9,9,7,6,5,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,8,2,2,7,0,1,0
male,37,26,11,'Asian/Pacific Islander/Asian-American',0,6,1,Engineering,18.18,22.73,18.18,13.64,13.64,13.64,7,8,8,8,4,6,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,6,9,8,6,5,5,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,8,2,2,6,0,0,0
male,37,27,37,'Asian/Pacific Islander/Asian-American',0,6,1,Engineering,15,20,20,20,10,10,3,8,8,5,8,1,18.75,16.67,18.75,20.83,12.5,12.5,8,8,9,9,6,8,8,8,8,8,5,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,8,2,2,8,0,1,0
male,29,27,2,European/Caucasian-American,1,5,5,Science,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,8,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,7,7,7,7,7,7,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,6,2,2,7,1,1,1
male,29,24,5,European/Caucasian-American,0,5,5,Science,12.77,19.15,17.02,17.02,14.89,19.15,8,7,7,8,8,7,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,5,9,8,6,8,6,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,6,2,2,6,0,0,0
male,29,23,6,European/Caucasian-American,1,5,5,Science,6.67,20,20,17.78,20,15.56,8,9,9,9,10,7,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,6.5,8,7.5,7,7,5,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,6,2,2,6.5,0,0,0
male,29,26,3,European/Caucasian-American,1,5,5,Science,18.18,22.73,18.18,13.64,13.64,13.64,8,8,8,8,7,5,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,6.5,8,8,7,7,7,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,6,2,2,7,0,1,1
male,29,27,29,European/Caucasian-American,0,5,5,Science,15,20,20,20,10,10,8,8,8,8,8,8,18.6,16.28,18.6,18.6,11.63,16.28,7,7,9,8,8,5,5,6,8,6,8,8,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3,6,2,2,6.5,1,0,0
male,28,27,1,'Latino/Hispanic American',0,4,4,Science,16.67,16.67,16.67,16.67,16.67,16.67,5,8,8,8,7,7,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,8,7,7,7,7,8,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,4,2,2,7,1,1,0
male,28,24,4,'Latino/Hispanic American',0,4,4,Science,12.77,19.15,17.02,17.02,14.89,19.15,5,6,5,7,5,6,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,6,10,9,9,6,5,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,4,2,2,8,0,1,0
male,28,23,5,'Latino/Hispanic American',0,4,4,Science,6.67,20,20,17.78,20,15.56,6,5,6,5,6,4,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,7,8,8,7,6,5,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,4,2,2,7,0,1,0
male,28,26,2,'Latino/Hispanic American',0,4,4,Science,18.18,22.73,18.18,13.64,13.64,13.64,7,7,8,8,8,5,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,8,9,8,8,6,5,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,4,2,2,8,0,1,1
male,28,27,28,'Latino/Hispanic American',0,4,4,Science,15,20,20,20,10,10,6,8,8,8,8,8,20.83,20.83,16.67,16.67,6.25,18.75,7,9,8,8,6,3,7,8,4,8,4,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,4,2,2,4,0,0,0
