"","has_null","wave","age","age_o","d_age","d_d_age","samerace","importance_same_race","importance_same_religion","d_importance_same_race","d_importance_same_religion","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","d_pref_o_attractive","d_pref_o_sincere","d_pref_o_intelligence","d_pref_o_funny","d_pref_o_ambitious","d_pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","d_attractive_o","d_sinsere_o","d_intelligence_o","d_funny_o","d_ambitous_o","d_shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","d_attractive_important","d_sincere_important","d_intellicence_important","d_funny_important","d_ambtition_important","d_shared_interests_important","attractive","sincere","intelligence","funny","ambition","d_attractive","d_sincere","d_intelligence","d_funny","d_ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","d_attractive_partner","d_sincere_partner","d_intelligence_partner","d_funny_partner","d_ambition_partner","d_shared_interests_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","d_sports","d_tvsports","d_exercise","d_dining","d_museums","d_art","d_hiking","d_gaming","d_clubbing","d_reading","d_tv","d_theater","d_movies","d_concerts","d_music","d_shopping","d_yoga","expected_happy_with_sd_people","expected_num_interested_in_me","expected_num_matches","d_expected_happy_with_sd_people","d_expected_num_interested_in_me","d_expected_num_matches","like","guess_prob_liked","d_like","d_guess_prob_liked","met","decision","decision_o","match"
"5021",1,13,"27","30",30,"10",0,"1","1","1","1","22","12","30","25","10","1","75","10","75","75","10","10","6","6","7","7","7","7","7","7","7","7","7","7","20","20","20","20","10","10","10","10","10","10","10","10","7","9","8","9","8","4","4","4","4","4","8","6","7","7","6","4","7","7","7","7","7","4","8","1","8","8","8","8","8","1","8","9","6","7","8","8","8","7","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","2","1","2","2","1","5","4","3","2","0",0,1,0
"5022",1,13,"27","29",29,"10",0,"1","1","1","1","15","22","22","16","15","10","10","75","75","18","10","10","8","3","7","6","7","2","7","4","7","7","4","4","20","20","20","20","10","10","10","10","10","10","10","10","7","9","8","9","8","4","4","4","4","4","5","8","7","4","5","4","4","7","7","4","4","4","8","1","8","8","8","8","8","1","8","9","6","7","8","8","8","7","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","2","1","2","2","1","5","4","3","2","0",0,0,0
"5023",1,13,"27","22",22,"10",0,"1","1","1","1","15","25","15","20","10","15","10","75","10","18","10","10","9","8","8","7","8","6","9","7","7","7","7","7","20","20","20","20","10","10","10","10","10","10","10","10","7","9","8","9","8","4","4","4","4","4","7","8","8","8","6","7","7","7","7","7","7","7","8","1","8","8","8","8","8","1","8","9","6","7","8","8","8","7","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","2","1","2","2","1","6","5","7","5.5","0",0,1,0
"5024",1,13,"27","34",34,"10",0,"1","1","1","1","15","15","10","25","10","25","10","10","10","75","10","75","8","7","7","7","6","5","7","7","7","7","7","4","20","20","20","20","10","10","10","10","10","10","10","10","7","9","8","9","8","4","4","4","4","4","5","8","6","5","6","4","4","7","7","4","7","4","8","1","8","8","8","8","8","1","8","9","6","7","8","8","8","7","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","2","1","2","2","1","5","4","3","2","0",0,1,0
"5025",1,14,"23","34",11,"10",0,"3","10","5","8","30","20","30","5","5","10","75","18","75","10","10","10","7","8","9","7","7","1","7","7","9","7","7","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","4","3","6","3","6","1","4","4","7","4","7","4","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","5","4","3","2","0",0,0,0
"5026",1,14,"23","30",7,"10",0,"3","10","5","8","20.51","14.53","24.79","17.09","5.98","17.09","75","10","75","18","10","18","8","8","8","8","8","8","7","7","7","7","7","7","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","6","4","6","8","8","8","7","4","7","7","7","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","5","6","3","5.5","0",0,1,0
"5027",1,14,"23","23",0,"1",1,"3","10","5","8","25","20","20","20","5","10","75","18","18","18","10","10","6","7","7","6","5","5","7","7","7","7","4","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","4","10","8","8","8","4","4","9","7","7","7","4","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","6","8","7","8.5","0",0,1,0
"5028",1,14,"23","27",4,"5",0,"3","10","5","8","25","25","25","15","10","0","75","75","75","10","10","10","8","9","8","9","8","8","7","9","7","9","7","7","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","6","10","8","8","8","4","7","9","7","7","7","4","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","6","8","7","8.5","0",0,1,0
"5029",1,14,"23","30",7,"10",0,"3","10","5","8","31.58","10.53","15.79","21.05","10.53","10.53","75","10","18","75","10","10","6","7","7","8","6","8","7","7","7","7","7","7","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","7","7","8","7","10","6","7","7","7","7","9","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","6","4","7","2","0",0,1,0
"5030",1,14,"23","27",4,"5",0,"3","10","5","8","14","18","17","16","15","20","10","18","18","18","10","18","9","8","8","8","7","9","9","7","7","7","7","9","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","8","8","10","8","10","10","7","7","9","7","9","9","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","8","8","7","8.5","0",1,1,1
"5031",1,14,"23","27",4,"5",0,"3","10","5","8","30","15","20","25","5","5","75","10","18","75","10","10","6","8","7","7","6","7","7","7","7","7","7","7","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","6","10","10","9","8","7","7","9","9","9","7","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","8","8","7","8.5","0",1,0,0
"5032",1,14,"23","24",1,"1",0,"3","10","5","8","20","10","25","20","10","15","18","10","75","18","10","10","8","7","8","8","7","8","7","7","7","7","7","7","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","2","8","8","8","7","6","4","7","7","7","7","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","6","6","7","5.5","0",1,1,1
"5033",1,14,"23","25",2,"3",0,"3","10","5","8","17","18","28","27","5","5","18","18","75","75","10","10","6","7","8","7","7","5","4","4","4","4","4","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","6","9","8","6","7","5","4","4","4","4","4","4","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","7","5","3","2","1",0,0,0
"5034",1,14,"23","28",5,"5",0,"3","10","5","8","50","10","10","10","10","10","75","10","10","10","10","10","6","9","7","7","5","3","7","9","7","7","4","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","8","8","8","8","8","5","7","7","7","7","7","4","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","8","2","7","2","0",0,0,0
"5035",1,14,"23","27",4,"5",0,"3","10","5","8","40","0","10","50","0","0","75","10","10","75","10","10","8","7","7","7","4","5","7","7","7","7","4","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","6","5","6","5","6","5","7","4","7","4","7","4","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","5","3","3","2","0",1,1,1
"5036",1,14,"23","27",4,"5",0,"3","10","5","8","30","15","15","20","5","15","75","10","10","18","10","10","6","7","8","7","7","5","4","4","4","4","4","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","6","9","8","6","7","5","4","4","4","4","4","4","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","7","5","3","2","1",0,0,0
"5037",1,14,"23","29",6,"5",0,"3","10","5","8","75","5","5","10","0","5","75","10","10","10","10","10","8","7","9","8","8","8","7","7","9","7","7","7","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","8","8","8","8","8","8","7","7","7","7","7","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","6","8","7","8.5","0",0,0,0
"5038",1,14,"23","30",7,"10",1,"3","10","5","8","50","10","10","10","5","15","75","10","10","10","10","10","7","6","6","5","5","5","7","7","7","4","4","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","6","10","9","8","8","6","7","9","9","7","7","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","8","8","7","8.5","0",0,0,0
"5039",1,14,"23","27",4,"5",0,"3","10","5","8","30","20","15","15","8","12","75","18","10","10","10","10","4","7","7","7","5","3","4","7","7","7","4","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","10","9","9","8","7","6","9","9","9","7","7","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","7","7","7","8.5","0",1,0,0
"5040",1,14,"23","25",2,"3",1,"3","10","5","8","30","10","15","20","15","10","75","10","10","18","10","10","8","9","7","7","7","7","7","9","7","7","7","7","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","8","8","10","7","10","6","7","7","9","7","9","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","5","6","3","5.5","0",0,0,0
"5041",1,14,"23","26",3,"3",1,"3","10","5","8","25","20","10","20","15","10","75","18","10","18","10","10","8","8","8","8","7","6","7","7","7","7","7","7","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","6","6","6","6","6","6","7","7","7","7","7","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","4","6","3","5.5","0",0,0,0
"5042",1,14,"23","29",6,"5",0,"3","10","5","8","25","15","20","20","10","10","75","10","18","18","10","10","6","7","6","5","10","4","7","7","7","4","9","4","20","20","20","20","20","0","18","18","18","18","18","10","7","9","9","7","9","7","9","9","7","9","8","8","8","8","8","8","7","7","7","7","7","7","1","2","1","10","9","9","8","1","6","10","10","10","10","10","10","9","10","3","3","3","9","9","9","7","3","7","9","9","9","9","9","9","9","9","5","2","10","6","2","11","6","8","7","8.5","0",0,0,0
"5043",1,14,"33","34",1,"1",0,"2","1","5","1","30","20","30","5","5","10","75","18","75","10","10","10","6","7","8","7","7","5","4","4","4","4","4","4","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","4","6","10","4","10","5","4","7","9","4","9","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","4","3","3","2","0",0,0,0
"5044",1,14,"33","30",3,"3",0,"2","1","5","1","20.51","14.53","24.79","17.09","5.98","17.09","75","10","75","18","10","18","6","7","7","7","7","7","7","7","7","7","7","7","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","5","4","4","6","4","5","4","4","4","7","4","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","5","3","3","2","0",1,0,0
"5045",1,14,"33","23",10,"10",0,"2","1","5","1","25","20","20","20","5","10","75","18","18","18","10","10","6","8","8","7","8","6","7","7","7","7","7","7","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","4","5","6","4","6","5","4","4","7","4","7","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","4","5","3","5.5","0",0,1,0
"5046",1,14,"33","27",6,"5",1,"2","1","5","1","25","25","25","15","10","0","75","75","75","10","10","10","6","7","7","9","8","7","7","7","7","9","7","7","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","5","6","7","6","7","0","4","7","7","7","7","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","5","5","3","5.5","0",0,0,0
"5047",1,14,"33","30",3,"3",0,"2","1","5","1","31.58","10.53","15.79","21.05","10.53","10.53","75","10","18","75","10","10","5","5","6","7","6","4","4","4","7","7","7","4","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","5","6","5","6","5","5","4","7","4","7","4","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","5","4","3","2","0",0,0,0
"5048",1,14,"33","27",6,"5",0,"2","1","5","1","14","18","17","16","15","20","10","18","18","18","10","18","7","6","6","6","6","6","7","7","7","7","7","7","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","6","5","6","4","4","5","7","4","7","4","4","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","6","4","7","2","0",1,0,0
"5049",1,14,"33","27",6,"5",0,"2","1","5","1","30","15","20","25","5","5","75","10","18","75","10","10","7","6","6","9","8","7","7","7","7","9","7","7","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","8","9","8","9","7","5","7","9","7","9","7","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","8","7","7","8.5","0",1,1,1
"5050",1,14,"33","24",9,"10",0,"2","1","5","1","20","10","25","20","10","15","18","10","75","18","10","10","7","8","8","8","7","6","7","7","7","7","7","7","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","6","6","6","6","6","5","7","7","7","7","7","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","8","8","7","8.5","0",1,0,0
"5051",1,14,"33","25",8,"10",0,"2","1","5","1","17","18","28","27","5","5","18","18","75","75","10","10","10","8","7","5","5","6","9","7","7","4","4","7","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","4","4","5","6","7","5","4","4","4","7","4","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","6","6","7","5.5","0",0,1,0
"5052",1,14,"33","28",5,"5",0,"2","1","5","1","50","10","10","10","10","10","75","10","10","10","10","10","5","5","6","4","3","3","4","4","7","4","4","4","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","8","8","9","8","7","8","7","7","9","7","7","7","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","8","5","7","5.5","0",1,0,0
"5053",1,14,"33","27",6,"5",0,"2","1","5","1","40","0","10","50","0","0","75","10","10","75","10","10","6","10","9","5","5","5","7","9","9","4","4","4","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","7","7","8","7","8","5","7","7","4","7","7","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","7","6","7","5.5","0",1,0,0
"5054",1,14,"33","27",6,"5",0,"2","1","5","1","30","15","15","20","5","15","75","10","10","18","10","10","7","7","7","6","5","5","7","7","7","7","4","4","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","6","5","7","6","6","5","7","4","7","7","7","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","6","4","7","2","0",0,0,0
"5055",1,14,"33","29",4,"5",1,"2","1","5","1","75","5","5","10","0","5","75","10","10","10","10","10","6","7","8","7","7","5","4","4","4","4","4","4","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","6","9","8","6","7","5","4","4","4","4","4","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","7","5","3","2","1",0,0,0
"5056",1,14,"33","30",3,"3",0,"2","1","5","1","50","10","10","10","5","15","75","10","10","10","10","10","5","5","6","4","5","5","4","4","7","4","4","4","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","3","5","5","3","7","5","4","4","4","4","4","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","3","4","3","2","0",0,0,0
"5057",1,14,"33","27",6,"5",0,"2","1","5","1","30","20","15","15","8","12","75","18","10","10","10","10","3","6","6","5","5","3","4","7","7","4","4","4","40","15","25","5","15","0","75","10","75","10","10","10","10","10","10","10","10","9","9","9","9","9","10","7","6","5","7","5","9","7","7","4","7","4","3","4","4","10","9","10","1","1","8","7","10","8","10","1","4","10","4","3","3","3","9","9","9","3","3","7","7","9","7","9","3","3","9","3","2","2","6","2","2","11","7","3","7","2","0",1,0,0
