has_null,wave,age,age_o,d_age,d_d_age,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art_x,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match,affairs,american_x,art_y,business,education,engineering,genetics,international,law,medical,nutrition,science,studies,female,male,african_x,american_y,asian_x,black_x,caucasian_x,european_x,hispanic_x,islander_x,latino_x,other_x,pacific_x,african_y,american,asian_y,black_y,caucasian_y,european_y,hispanic_y,islander_y,latino_y,other_y,pacific_y
0,2,26,28,2,3,1,7,8,8,8,40,20,20,20,0,0,75,18,18,18,10,10,9,8,7,6,7,6,9,7,7,7,7,7,20,25,20,15,15,5,18,75,18,10,10,10,8,7,8,8,6,7,7,7,7,7,3,4,6,4,5,2,4,4,7,4,4,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,7,3,3,7,7,7,7,3,3,9,3,9,7,7,7,3,3,6,8,0,6,7,1,4,5,3,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,26,23,3,3,0,7,8,8,8,20,25,25,10,10,10,18,75,75,10,10,10,6,9,9,8,9,7,7,9,9,7,9,7,20,25,20,15,15,5,18,75,18,10,10,10,8,7,8,8,6,7,7,7,7,7,5,6,8,6,8,4,4,7,7,7,7,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,7,3,3,7,7,7,7,3,3,9,3,9,7,7,7,3,3,6,8,0,6,7,1,5,5,3,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0.694862265,0.185291296,0,0.694862265,0,0,0,0,0,0,0
0,2,27,25,2,3,0,5,8,5,8,25,20,25,20,10,0,75,18,75,18,10,10,4,6,8,7,6,3,4,7,7,7,7,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,2,4,5,4,4,3,4,4,4,4,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,3,6,3,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
1,2,27,30,3,3,0,5,8,5,8,30,20,10,30,0,10,75,18,10,75,10,10,5,5,5,5,5,5,4,4,4,4,4,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,2,5,6,3,4,3,4,4,7,4,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,3,5,3,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
1,2,27,23,4,5,0,5,8,5,8,20,25,20,15,10,10,18,75,18,10,10,10,4,8,9,6,4,5,4,7,9,7,4,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,4,4,6,7,5,4,4,4,7,7,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,4,5,3,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
0,2,27,24,3,3,1,5,8,5,8,25,35,30,10,0,0,75,75,75,10,10,10,4,6,7,3,6,4,4,7,7,4,7,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,4,7,8,2,6,2,4,7,7,4,7,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,27,24,3,3,1,5,8,5,8,25,15,25,25,15,15,75,10,75,75,10,10,5,5,6,5,7,5,4,4,7,4,7,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,7,6,8,6,9,6,7,7,7,7,9,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,7,7,7,8.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,27,28,1,1,1,5,8,5,8,25,15,25,15,0,20,75,10,75,10,10,18,6,7,6,6,5,6,7,7,7,7,4,7,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,6,4,7,4,5,2,7,4,7,4,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,4,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,27,26,1,1,1,5,8,5,8,20,35,20,10,10,5,18,75,18,10,10,10,6,8,9,8,9,7,7,7,9,7,9,7,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,8,5,9,7,6,5,7,4,9,7,7,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,6,6,7,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
1,2,27,30,3,3,1,5,8,5,8,20,20,25,25,5,5,18,18,75,75,10,10,6,3,8,4,6,3,4,4,7,4,7,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,3,5,7,6,6,6,4,4,7,7,7,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,5,5,3,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,27,22,5,5,1,5,8,5,8,30,15,25,25,5,0,75,10,75,75,10,10,3,6,6,5,4,4,4,7,7,4,4,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,8,5,6,9,4,6,7,4,7,9,4,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,7,6,7,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,27,25,2,3,0,5,8,5,8,20,20,20,20,5,15,18,18,18,18,10,10,6,8,8,6,8,3,7,7,7,7,7,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,6,5,5,4,4,4,7,4,4,4,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
1,2,27,27,0,1,0,5,8,5,8,35,10,20,15,10,10,75,10,18,10,10,10,5,7,8,7,7,5,4,4,4,4,4,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,6,3,6,8,4,4,7,4,7,7,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,5,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0.694862265,0.185291296,0,0.694862265,0,0,0,0,0,0,0
0,2,27,23,4,5,1,5,8,5,8,25,10,35,15,0,15,75,10,75,10,10,10,2,9,9,3,7,7,4,9,9,4,7,7,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,7,4,7,7,6,8,7,4,7,7,7,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,6,2,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,27,21,6,5,1,5,8,5,8,15,20,15,30,5,15,10,18,10,75,10,10,5,7,6,7,6,5,4,7,7,7,7,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,2,6,6,6,4,5,4,7,7,7,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,5,5,3,5.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,27,28,1,1,1,5,8,5,8,40,15,20,10,5,10,75,10,18,10,10,10,7,8,8,7,8,7,7,7,7,7,7,7,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,7,7,7,4,7,4,7,7,7,4,7,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,6,4,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,27,28,1,1,1,5,8,5,8,40,20,20,20,0,0,75,18,18,18,10,10,6,8,7,6,8,6,7,7,7,7,7,7,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,4,3,4,2,3,3,4,4,4,4,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
1,2,27,23,4,5,0,5,8,5,8,20,25,25,10,10,10,18,75,75,10,10,10,6,9,9,7,7,5,7,9,9,7,7,4,10,10,30,25,10,15,10,10,75,75,10,10,7,8,7,9,5,7,7,7,9,4,5,7,6,7,4,5,4,7,7,7,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,7,9,9,7,7,7,7,3,7,9,7,7,7,3,9,7,3,6,8,2,11,4,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.434737326,0,0,0.636790176,0.636790176,0,0,0,0,0,0.694862265,0.185291296,0,0.694862265,0,0,0,0,0,0,0
0,2,23,25,2,3,0,8,1,8,1,25,20,25,20,10,0,75,18,75,18,10,10,8,9,10,9,10,7,7,9,9,9,9,7,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,2,8,10,3,10,3,4,7,9,4,9,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
1,2,23,30,7,10,0,8,1,8,1,30,20,10,30,0,10,75,18,10,75,10,10,5,5,5,5,5,5,4,4,4,4,4,4,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,1,1,10,1,10,1,4,4,9,4,9,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
1,2,23,23,0,1,0,8,1,8,1,20,25,20,15,10,10,18,75,18,10,10,10,6,10,9,8,10,5,7,9,9,7,9,4,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,8,8,10,7,7,7,7,7,9,7,7,7,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,8,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
0,2,23,24,1,1,0,8,1,8,1,25,35,30,10,0,0,75,75,75,10,10,10,4,6,7,6,7,2,4,7,7,7,7,4,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,3,7,10,4,8,2,4,7,9,4,7,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,24,1,1,0,8,1,8,1,25,15,25,25,15,15,75,10,75,75,10,10,7,6,6,7,6,5,7,7,7,7,7,4,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,5,10,7,4,5,7,4,9,7,4,4,7,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,28,5,5,0,8,1,8,1,25,15,25,15,0,20,75,10,75,10,10,18,6,6,7,9,7,7,7,7,7,9,7,7,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,6,6,8,3,8,3,7,7,7,4,7,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,4,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,26,3,3,0,8,1,8,1,20,35,20,10,10,5,18,75,18,10,10,10,8,8,8,10,8,7,7,7,7,9,7,7,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,10,6,6,9,5,3,9,7,7,9,4,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,6,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,30,7,10,0,8,1,8,1,20,20,25,25,5,5,18,18,75,75,10,10,6,7,7,6,6,6,7,7,7,7,7,7,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,7,9,7,7,4,3,7,9,7,7,4,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,8,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
1,2,23,22,1,1,0,8,1,8,1,30,15,25,25,5,0,75,10,75,75,10,10,7,7,7,8,7,6,7,7,7,7,4,7,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,8,6,5,8,5,3,7,7,4,7,4,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,8,4,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,25,2,3,0,8,1,8,1,20,20,20,20,5,15,18,18,18,18,10,10,8,7,7,8,8,4,7,7,7,7,7,4,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,9,9,9,8,5,3,9,9,9,7,4,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,7,2,7,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
1,2,23,27,4,5,1,8,1,8,1,35,10,20,15,10,10,75,10,18,10,10,10,6,7,8,7,7,5,4,4,4,4,4,4,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,8,8,8,9,9,7,7,7,7,9,9,7,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,7,6,7,5.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0.694862265,0.185291296,0,0.694862265,0,0,0,0,0,0,0
0,2,23,23,0,1,0,8,1,8,1,25,10,35,15,0,15,75,10,75,10,10,10,6,8,8,6,7,7,7,7,7,7,7,7,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,8,7,9,8,8,3,7,7,9,7,7,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,7,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,21,2,3,0,8,1,8,1,15,20,15,30,5,15,10,18,10,75,10,10,7,7,7,7,7,5,7,7,7,7,7,4,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,2,9,9,3,8,3,4,9,9,4,7,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,6,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,28,5,5,0,8,1,8,1,40,15,20,10,5,10,75,10,18,10,10,10,6,9,9,8,9,6,7,9,9,7,9,7,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,3,9,9,3,9,5,4,9,9,4,9,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,28,5,5,0,8,1,8,1,40,20,20,20,0,0,75,18,18,18,10,10,6,8,9,7,8,6,7,7,9,7,7,7,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,3,9,9,5,9,5,4,9,9,4,9,4,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,23,23,0,1,1,8,1,8,1,20,25,25,10,10,10,18,75,75,10,10,10,8,10,10,10,10,10,7,9,9,9,9,9,50,10,20,10,10,0,75,10,18,10,10,10,8,2,7,8,8,7,4,7,7,7,8,8,8,8,9,8,7,7,7,7,9,7,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,7,3,7,9,3,3,7,3,7,3,7,7,9,9,9,9,3,2,12,3,2,15,4,9,6,9,5.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.694859412,0.185312694,0,0.694859412,0,0,0,0,0,0,0,0.694862265,0.185291296,0,0.694862265,0,0,0,0,0,0,0
0,2,24,25,1,1,0,6,4,8,4,25,20,25,20,10,0,75,18,75,18,10,10,3,10,9,10,4,4,4,9,9,9,4,4,20,20,20,15,15,10,18,18,18,10,10,10,6,9,6,8,7,7,9,7,7,7,6,7,9,9,9,8,7,7,9,9,9,7,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,3,3,3,9,9,7,7,3,3,9,9,9,9,9,9,9,3,2,5,3,2,7,4,7,6,7,5.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.208303624,0,0,0,0,0.691595836,0,0.691595836,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
1,2,24,30,6,5,0,6,4,8,4,30,20,10,30,0,10,75,18,10,75,10,10,5,5,5,10,5,5,4,4,4,9,4,4,20,20,20,15,15,10,18,18,18,10,10,10,6,9,6,8,7,7,9,7,7,7,3,10,9,6,8,5,4,9,9,7,7,4,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,3,3,3,9,9,7,7,3,3,9,9,9,9,9,9,9,3,2,5,3,2,7,4,5,5,3,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.208303624,0,0,0,0,0.691595836,0,0.691595836,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
1,2,24,23,1,1,0,6,4,8,4,20,25,20,15,10,10,18,75,18,10,10,10,4,9,8,6,6,5,4,9,7,7,7,4,20,20,20,15,15,10,18,18,18,10,10,10,6,9,6,8,7,7,9,7,7,7,5,5,9,7,9,5,4,4,9,7,9,4,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,3,3,3,9,9,7,7,3,3,9,9,9,9,9,9,9,3,2,5,3,2,7,4,6.5,6,7,5.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.208303624,0,0,0,0,0.691595836,0,0.691595836,0,0,0,0.175080576,0.803885063,0,0,0,0,0.401942532,0,0,0.401942532
0,2,24,24,0,1,0,6,4,8,4,25,35,30,10,0,0,75,75,75,10,10,10,3,7,7,7,5,3,4,7,7,7,4,4,20,20,20,15,15,10,18,18,18,10,10,10,6,9,6,8,7,7,9,7,7,7,7,9,8,7,6,5,7,9,7,7,7,4,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,3,3,3,9,9,7,7,3,3,9,9,9,9,9,9,9,3,2,5,3,2,7,4,8,7,7,8.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.208303624,0,0,0,0,0.691595836,0,0.691595836,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
0,2,24,24,0,1,0,6,4,8,4,25,15,25,25,15,15,75,10,75,75,10,10,8,5,5,5,5,4,7,4,4,4,4,4,20,20,20,15,15,10,18,18,18,10,10,10,6,9,6,8,7,7,9,7,7,7,4,7,7,4,5,1,4,7,7,4,4,4,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,3,3,3,9,9,7,7,3,3,9,9,9,9,9,9,9,3,2,5,3,2,7,4,2,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.208303624,0,0,0,0,0.691595836,0,0.691595836,0,0,0,0.434931164,0,0,0.636723991,0.636723991,0,0,0,0,0
